,Name,Address,Type,Latitude_MAIN,Longitude_MAIN,Latitude_temp,Longitude_temp
2629,IDBI Fortis Life Insurance Co Ltd,"1, Dubey Chamber, Sapru Marg, Sapru Marg, Near Jawahar Bhawan, Hazratganj, Lucknow",point_of_interest,26.84837,80.94386,26.8537333,80.9453141
2630,IDBI Fortis Life Insurance Co Ltd,"1, Dubey Chamber, Sapru Marg, Sapru Marg, Near Jawahar Bhawan, Hazratganj, Lucknow",establishment,26.84837,80.94386,26.8537333,80.9453141
2631,Reliance Web World,"15, Tulsi Complex, Naval Kishore Marg, Near D M Residence, Hazratganj, Lucknow",point_of_interest,26.84837,80.94386,26.8498500,80.9439600
2632,Reliance Web World,"15, Tulsi Complex, Naval Kishore Marg, Near D M Residence, Hazratganj, Lucknow",establishment,26.84837,80.94386,26.8498500,80.9439600
2633,Glaxo Smith Kline,"Satya Business Park, 3rd Floor, Opposite Leela Cinema, Nawal Kishore Road, Hazratganj, Lucknow",health,26.84837,80.94386,26.8564471,80.9456553
2634,Glaxo Smith Kline,"Satya Business Park, 3rd Floor, Opposite Leela Cinema, Nawal Kishore Road, Hazratganj, Lucknow",point_of_interest,26.84837,80.94386,26.8564471,80.9456553
2635,Glaxo Smith Kline,"Satya Business Park, 3rd Floor, Opposite Leela Cinema, Nawal Kishore Road, Hazratganj, Lucknow",establishment,26.84837,80.94386,26.8564471,80.9456553
2636,Narhi,Narhi,sublocality_level_2,26.84837,80.94386,26.8466722,80.9525655
2637,Narhi,Narhi,sublocality,26.84837,80.94386,26.8466722,80.9525655
2638,Narhi,Narhi,political,26.84837,80.94386,26.8466722,80.9525655
2639,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",bank,26.8762,80.95586,26.8737034,80.9572511
2640,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",finance,26.8762,80.95586,26.8737034,80.9572511
2641,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8737034,80.9572511
2642,Bank of India,"Gole Market, Icici Bank, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8737034,80.9572511
2643,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",atm,26.8762,80.95586,26.8735403,80.9580856
2644,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",finance,26.8762,80.95586,26.8735403,80.9580856
2645,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",point_of_interest,26.8762,80.95586,26.8735403,80.9580856
2646,Punjab National Bank ATM,"near ICICI Bank, Gole Market, Mahanagar, near ICICI Bank, Lucknow",establishment,26.8762,80.95586,26.8735403,80.9580856
2647,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",beauty_salon,26.8762,80.95586,26.8710089,80.9613043
2648,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8710089,80.9613043
2649,Lakme Salon,"UGF-103, Cross Road Plaza, Faizabad Road, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8710089,80.9613043
2650,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",electronics_store,26.8762,80.95586,26.8708790,80.9564230
2651,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",point_of_interest,26.8762,80.95586,26.8708790,80.9564230
2652,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",store,26.8762,80.95586,26.8708790,80.9564230
2653,Aftek Infosystems,"H.O/Showroom:F-1/32,Karamat Market Niashantganj, Lucknow",establishment,26.8762,80.95586,26.8708790,80.9564230
2654,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",bakery,26.8762,80.95586,26.8705060,80.9557010
2655,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",supermarket,26.8762,80.95586,26.8705060,80.9557010
2656,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",grocery_or_supermarket,26.8762,80.95586,26.8705060,80.9557010
2657,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",cafe,26.8762,80.95586,26.8705060,80.9557010
2658,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",restaurant,26.8762,80.95586,26.8705060,80.9557010
2659,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",food,26.8762,80.95586,26.8705060,80.9557010
2660,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",point_of_interest,26.8762,80.95586,26.8705060,80.9557010
2661,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",store,26.8762,80.95586,26.8705060,80.9557010
2662,Good Bakery Store & Coffeeshop,"Opp :Karamat Market, Faizabad Road, Lucknow",establishment,26.8762,80.95586,26.8705060,80.9557010
2663,Education Counseling,"H Road, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8805174,80.9557704
2664,Education Counseling,"H Road, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8805174,80.9557704
2665,Mahendra Banking Institute,"NARESH AGARWAL KI KOTHI, NEAR, B-24,SEC-A BAMASHAH PARK, kapoorthala, Sector-C, Shadab Colony, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8783062,80.9547436
2666,Mahendra Banking Institute,"NARESH AGARWAL KI KOTHI, NEAR, B-24,SEC-A BAMASHAH PARK, kapoorthala, Sector-C, Shadab Colony, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8783062,80.9547436
2667,Hotel Pride,"13, New Goel Market, Maha Nagar, Gole Market, Mahanagar, Lucknow",lodging,26.8762,80.95586,26.8740396,80.9578557
2668,Hotel Pride,"13, New Goel Market, Maha Nagar, Gole Market, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8740396,80.9578557
2669,Hotel Pride,"13, New Goel Market, Maha Nagar, Gole Market, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8740396,80.9578557
2670,Lucknow biak Sales,"Syndicate Bank, Cormal Road, Mahanagar, Lucknow",car_dealer,26.8762,80.95586,26.8728871,80.9578449
2671,Lucknow biak Sales,"Syndicate Bank, Cormal Road, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8728871,80.9578449
2672,Lucknow biak Sales,"Syndicate Bank, Cormal Road, Mahanagar, Lucknow",store,26.8762,80.95586,26.8728871,80.9578449
2673,Lucknow biak Sales,"Syndicate Bank, Cormal Road, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8728871,80.9578449
2674,Dr Lal PathLabs,"8, Mandir Marg, Mahanagar Extension, Lucknow",doctor,26.8762,80.95586,26.8802004,80.9507297
2675,Dr Lal PathLabs,"8, Mandir Marg, Mahanagar Extension, Lucknow",health,26.8762,80.95586,26.8802004,80.9507297
2676,Dr Lal PathLabs,"8, Mandir Marg, Mahanagar Extension, Lucknow",point_of_interest,26.8762,80.95586,26.8802004,80.9507297
2677,Dr Lal PathLabs,"8, Mandir Marg, Mahanagar Extension, Lucknow",establishment,26.8762,80.95586,26.8802004,80.9507297
2678,Cakes and Bakes,"Shop. No. - 102, next to The Ritz and Shri Niwas Stores, M-21, Gole Market, Mahanagar, Lucknow",bakery,26.8762,80.95586,26.8749422,80.9582543
2679,Cakes and Bakes,"Shop. No. - 102, next to The Ritz and Shri Niwas Stores, M-21, Gole Market, Mahanagar, Lucknow",food,26.8762,80.95586,26.8749422,80.9582543
2680,Cakes and Bakes,"Shop. No. - 102, next to The Ritz and Shri Niwas Stores, M-21, Gole Market, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8749422,80.9582543
2681,Cakes and Bakes,"Shop. No. - 102, next to The Ritz and Shri Niwas Stores, M-21, Gole Market, Mahanagar, Lucknow",store,26.8762,80.95586,26.8749422,80.9582543
2682,Cakes and Bakes,"Shop. No. - 102, next to The Ritz and Shri Niwas Stores, M-21, Gole Market, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8749422,80.9582543
2683,Lallu Lal Jugal Kishore Jewellers,"M-12, Gole Market, Mahanagar, Lucknow",jewelry_store,26.8762,80.95586,26.8740338,80.9578681
2684,Lallu Lal Jugal Kishore Jewellers,"M-12, Gole Market, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8740338,80.9578681
2685,Lallu Lal Jugal Kishore Jewellers,"M-12, Gole Market, Mahanagar, Lucknow",store,26.8762,80.95586,26.8740338,80.9578681
2686,Lallu Lal Jugal Kishore Jewellers,"M-12, Gole Market, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8740338,80.9578681
2687,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",grocery_or_supermarket,26.8762,80.95586,26.8689700,80.9570700
2688,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",food,26.8762,80.95586,26.8689700,80.9570700
2689,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",point_of_interest,26.8762,80.95586,26.8689700,80.9570700
2690,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",store,26.8762,80.95586,26.8689700,80.9570700
2691,Aamir Store,"near Karamat Market, Faizabad Road, Faizabad Road, Nishatganj, near Karamat Market, Lucknow",establishment,26.8762,80.95586,26.8689700,80.9570700
2692,Classic Radhey Sweets,"M-28, Gole Market, Classic Chauraha, Mahanagar, Lucknow",food,26.8762,80.95586,26.8754245,80.9578952
2693,Classic Radhey Sweets,"M-28, Gole Market, Classic Chauraha, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8754245,80.9578952
2694,Classic Radhey Sweets,"M-28, Gole Market, Classic Chauraha, Mahanagar, Lucknow",store,26.8762,80.95586,26.8754245,80.9578952
2695,Classic Radhey Sweets,"M-28, Gole Market, Classic Chauraha, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8754245,80.9578952
2696,Pushker Paint Industries,"Badri Sarraf Bhawan, B – 92, Sector C, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8787095,80.9570558
2697,Pushker Paint Industries,"Badri Sarraf Bhawan, B – 92, Sector C, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8787095,80.9570558
2698,Gandhi Ashram,"Gole Market, Mahanagar, Lucknow",clothing_store,26.8762,80.95586,26.8745022,80.9580663
2699,Gandhi Ashram,"Gole Market, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8745022,80.9580663
2700,Gandhi Ashram,"Gole Market, Mahanagar, Lucknow",store,26.8762,80.95586,26.8745022,80.9580663
2701,Gandhi Ashram,"Gole Market, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8745022,80.9580663
2702,Dr. Virendra Swarup Public School,"Sector-C, Acharya Naredradev Marg, Mahanagar, Lucknow",school,26.8762,80.95586,26.8767255,80.9552862
2703,Dr. Virendra Swarup Public School,"Sector-C, Acharya Naredradev Marg, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8767255,80.9552862
2704,Dr. Virendra Swarup Public School,"Sector-C, Acharya Naredradev Marg, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8767255,80.9552862
2705,Eclipse International,"Gole Market, Mahanagar, Lucknow",home_goods_store,26.8762,80.95586,26.8749557,80.9581809
2706,Eclipse International,"Gole Market, Mahanagar, Lucknow",point_of_interest,26.8762,80.95586,26.8749557,80.9581809
2707,Eclipse International,"Gole Market, Mahanagar, Lucknow",store,26.8762,80.95586,26.8749557,80.9581809
2708,Eclipse International,"Gole Market, Mahanagar, Lucknow",establishment,26.8762,80.95586,26.8749557,80.9581809
2709,Dandiya Bazar,Dandiya Bazar,sublocality_level_3,26.8762,80.95586,26.8854871,80.9546385
2710,Dandiya Bazar,Dandiya Bazar,sublocality,26.8762,80.95586,26.8854871,80.9546385
2711,Dandiya Bazar,Dandiya Bazar,political,26.8762,80.95586,26.8854871,80.9546385
2712,Federal Bank ATM,"Ram Nagar Road, Ram Nagar Road Aish Bhag, Aishbagh, Lucknow",atm,26.84811,80.90487,26.8399200,80.9022300
2713,Federal Bank ATM,"Ram Nagar Road, Ram Nagar Road Aish Bhag, Aishbagh, Lucknow",finance,26.84811,80.90487,26.8399200,80.9022300
2714,Federal Bank ATM,"Ram Nagar Road, Ram Nagar Road Aish Bhag, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8399200,80.9022300
2715,Federal Bank ATM,"Ram Nagar Road, Ram Nagar Road Aish Bhag, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8399200,80.9022300
2716,Global Furniture,"near Takvitul Masjid, Nadan Mahal Road, Yahiyaganj Road, Bhushan Plastic, Nadan Mahal Road Nakkhas Near Bhushan Plastic, Nakhas, near Takvitul Masjid, Lucknow",furniture_store,26.84811,80.90487,26.8557700,80.9087400
2717,Global Furniture,"near Takvitul Masjid, Nadan Mahal Road, Yahiyaganj Road, Bhushan Plastic, Nadan Mahal Road Nakkhas Near Bhushan Plastic, Nakhas, near Takvitul Masjid, Lucknow",home_goods_store,26.84811,80.90487,26.8557700,80.9087400
2718,Global Furniture,"near Takvitul Masjid, Nadan Mahal Road, Yahiyaganj Road, Bhushan Plastic, Nadan Mahal Road Nakkhas Near Bhushan Plastic, Nakhas, near Takvitul Masjid, Lucknow",point_of_interest,26.84811,80.90487,26.8557700,80.9087400
2719,Global Furniture,"near Takvitul Masjid, Nadan Mahal Road, Yahiyaganj Road, Bhushan Plastic, Nadan Mahal Road Nakkhas Near Bhushan Plastic, Nakhas, near Takvitul Masjid, Lucknow",store,26.84811,80.90487,26.8557700,80.9087400
2720,Global Furniture,"near Takvitul Masjid, Nadan Mahal Road, Yahiyaganj Road, Bhushan Plastic, Nadan Mahal Road Nakkhas Near Bhushan Plastic, Nakhas, near Takvitul Masjid, Lucknow",establishment,26.84811,80.90487,26.8557700,80.9087400
2721,Arif Jewellers,"264/130,Near Akkari Wali Masjid,Billoch Pura, Lucknow",jewelry_store,26.84811,80.90487,26.8533680,80.9049040
2722,Arif Jewellers,"264/130,Near Akkari Wali Masjid,Billoch Pura, Lucknow",point_of_interest,26.84811,80.90487,26.8533680,80.9049040
2723,Arif Jewellers,"264/130,Near Akkari Wali Masjid,Billoch Pura, Lucknow",store,26.84811,80.90487,26.8533680,80.9049040
2724,Arif Jewellers,"264/130,Near Akkari Wali Masjid,Billoch Pura, Lucknow",establishment,26.84811,80.90487,26.8533680,80.9049040
2725,UCO Bank,"Water Works Road, Old Labour Colony, Lucknow",bank,26.84811,80.90487,26.8512800,80.9084600
2726,UCO Bank,"Water Works Road, Old Labour Colony, Lucknow",finance,26.84811,80.90487,26.8512800,80.9084600
2727,UCO Bank,"Water Works Road, Old Labour Colony, Lucknow",point_of_interest,26.84811,80.90487,26.8512800,80.9084600
2728,UCO Bank,"Water Works Road, Old Labour Colony, Lucknow",establishment,26.84811,80.90487,26.8512800,80.9084600
2729,Hero MotoCorp,"Tulsidas Marg, Old Labour Colony, Lucknow",point_of_interest,26.84811,80.90487,26.8491194,80.8995062
2730,Hero MotoCorp,"Tulsidas Marg, Old Labour Colony, Lucknow",store,26.84811,80.90487,26.8491194,80.8995062
2731,Hero MotoCorp,"Tulsidas Marg, Old Labour Colony, Lucknow",establishment,26.84811,80.90487,26.8491194,80.8995062
2732,Reliance Mobile Store,"G3, Fatima Complex, Opposite Madhav Cinema, Aishbagh Road, Lucknow",point_of_interest,26.84811,80.90487,26.8476533,80.9010197
2733,Reliance Mobile Store,"G3, Fatima Complex, Opposite Madhav Cinema, Aishbagh Road, Lucknow",store,26.84811,80.90487,26.8476533,80.9010197
2734,Reliance Mobile Store,"G3, Fatima Complex, Opposite Madhav Cinema, Aishbagh Road, Lucknow",establishment,26.84811,80.90487,26.8476533,80.9010197
2735,Parag Milk Booth,"Water Works Road, Water Works Road, Aishbagh, Lko, Ramlela Park, Aishbagh, Lucknow",food,26.84811,80.90487,26.8482800,80.9071800
2736,Parag Milk Booth,"Water Works Road, Water Works Road, Aishbagh, Lko, Ramlela Park, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8482800,80.9071800
2737,Parag Milk Booth,"Water Works Road, Water Works Road, Aishbagh, Lko, Ramlela Park, Aishbagh, Lucknow",store,26.84811,80.90487,26.8482800,80.9071800
2738,Parag Milk Booth,"Water Works Road, Water Works Road, Aishbagh, Lko, Ramlela Park, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8482800,80.9071800
2739,Bharat Gas,"Moti Nagar, Aishbagh, Tayal Vihar Colony, Moti Jheel Colony, Old Labour Colony, Lucknow",point_of_interest,26.84811,80.90487,26.8475854,80.9012416
2740,Bharat Gas,"Moti Nagar, Aishbagh, Tayal Vihar Colony, Moti Jheel Colony, Old Labour Colony, Lucknow",establishment,26.84811,80.90487,26.8475854,80.9012416
2741,Tecnica Live,"Tecnica, 348/ 40 G Laxman Ganj Tal Katora Road, Lucknow",point_of_interest,26.84811,80.90487,26.8475250,80.8983600
2742,Tecnica Live,"Tecnica, 348/ 40 G Laxman Ganj Tal Katora Road, Lucknow",establishment,26.84811,80.90487,26.8475250,80.8983600
2743,"Rafiq,Census","266/21,Kashana-e-Aziz,, Bhadewan, Lucknow",point_of_interest,26.84811,80.90487,26.8497463,80.9015889
2744,"Rafiq,Census","266/21,Kashana-e-Aziz,, Bhadewan, Lucknow",store,26.84811,80.90487,26.8497463,80.9015889
2745,"Rafiq,Census","266/21,Kashana-e-Aziz,, Bhadewan, Lucknow",establishment,26.84811,80.90487,26.8497463,80.9015889
2746,Invoke Medical Centre,"Tilak Nagar, Aishbagh, Water Works Road, Tilak Nagar, Aishbagh, Lucknow",pharmacy,26.84811,80.90487,26.8477740,80.9085770
2747,Invoke Medical Centre,"Tilak Nagar, Aishbagh, Water Works Road, Tilak Nagar, Aishbagh, Lucknow",health,26.84811,80.90487,26.8477740,80.9085770
2748,Invoke Medical Centre,"Tilak Nagar, Aishbagh, Water Works Road, Tilak Nagar, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8477740,80.9085770
2749,Invoke Medical Centre,"Tilak Nagar, Aishbagh, Water Works Road, Tilak Nagar, Aishbagh, Lucknow",store,26.84811,80.90487,26.8477740,80.9085770
2750,Invoke Medical Centre,"Tilak Nagar, Aishbagh, Water Works Road, Tilak Nagar, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8477740,80.9085770
2751,Softfuture Technology,"Fatima Complex Aishbag Road (Near Madhav Cinema, Old Haider Ganj, Lucknow",point_of_interest,26.84811,80.90487,26.8476551,80.9010668
2752,Softfuture Technology,"Fatima Complex Aishbag Road (Near Madhav Cinema, Old Haider Ganj, Lucknow",establishment,26.84811,80.90487,26.8476551,80.9010668
2753,STAR GROUP,"opposite Hospital, Aaishbag Road Lko, Aishbagh, opposite Hospital, Lucknow",point_of_interest,26.84811,80.90487,26.8482500,80.9000500
2754,STAR GROUP,"opposite Hospital, Aaishbag Road Lko, Aishbagh, opposite Hospital, Lucknow",establishment,26.84811,80.90487,26.8482500,80.9000500
2755,Kent Mineral Water,"Tulsidas Road, Victoria Street, Opposite-Kotwali Bazar Khala, Lucknow",food,26.84811,80.90487,26.8493467,80.8999980
2756,Kent Mineral Water,"Tulsidas Road, Victoria Street, Opposite-Kotwali Bazar Khala, Lucknow",point_of_interest,26.84811,80.90487,26.8493467,80.8999980
2757,Kent Mineral Water,"Tulsidas Road, Victoria Street, Opposite-Kotwali Bazar Khala, Lucknow",establishment,26.84811,80.90487,26.8493467,80.8999980
2758,Jivan Brass Band,"Pani Wali Tanki, Pani Wali Tanki Aishbagh, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8496700,80.9080100
2759,Jivan Brass Band,"Pani Wali Tanki, Pani Wali Tanki Aishbagh, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8496700,80.9080100
2760,Islamic Centre of India,"Farangi Mahal, Farangi Mahal Aishbagh LKO., Arora Medicine, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8459200,80.9083000
2761,Islamic Centre of India,"Farangi Mahal, Farangi Mahal Aishbagh LKO., Arora Medicine, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8459200,80.9083000
2762,Indian Traders,"Water Works Road, Water Work Road, Aishbagh, Lko, Water Tank, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8464500,80.9032300
2763,Indian Traders,"Water Works Road, Water Work Road, Aishbagh, Lko, Water Tank, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8464500,80.9032300
2764,Saraswati Gas Service,"278/34/5, Aishbagh Road, Tilak Nagar, Aishbagh, Lucknow",point_of_interest,26.84811,80.90487,26.8473890,80.9015630
2765,Saraswati Gas Service,"278/34/5, Aishbagh Road, Tilak Nagar, Aishbagh, Lucknow",establishment,26.84811,80.90487,26.8473890,80.9015630
